Love this place! It's my local Cheers experience.,5.0
My kids took my husband and I here and told us that the mushroom ravioli were going to change our lives!  They sure did!  Hands down these are the best raviolis we've ever had.  The pizza was phenomenal and we can't wait to come back for more.,5.0
"Cool atmosphere. I have to applaud the waitress. Why on earth they had one server on New Years Eve to cover the door, all the tables, food, and running to the bar for the entire restaurant is beyond me. She also had to bus all the tables. Insanity. We were a walk in table of 5. We waited awhile but were happy to do so. The food was very good. I recommend the prosciutto/asparagus/mozzarella appetizer. Also the Bufalina pizza was delish. If you want a bar atmosphere with great pizza, this place is definitely worth 'checking-in' to.",4.0
"Truly a great little place with delicious salads, pizza and on of the best key-lime pie in NY!",4.0
"I was SO disappointed. This used to be one of my favorite places to go when I visited my sister.  Now, the food was not memorable and the service was lack luster. The service was not acceptable. The hipster waiter spent more time on his cell phone behind the counter then he did with our service.  I will not go back.",2.0
"The magherita pizza wasn't as crispy as I imagined it to be. Waitress wasn't attentive to us but she was with every other table. We were getting side eyes from her and the bartender, lastly over charged on our bill.Officially not ever coming back here and will tell my neighbors not to try this place.BYE FELICIA.",1.0
Delicious pizza!!!  Every time!  Truffles are my favorite!  Wonderful atmosphere!,5.0
"One of the most expensive, but delectable pizzas I've ever had. $18 for an individual pie, no bigger than a frisbee, is no steal, but it's damn delicious!I got the buffalo mozzarella and tomato with additional prosciutto. Fresh quality ingredients. Ugh it was AMAZING! Crispy, salty, sweet, robust.... Perfect. I ate the entire pie!! Lol never happens. Service was great, very sweet and helpful so I don't understand the off putting reviews about it.Will totally be doing it again! 4 stars for pricing, it's Brooklyn, not Manhattan. Take off $4, and it would be totally fine.",4.0
"Went here as it is down the street from friend's place. Nice, cozy little cash-only corner pub. Pizza menu has some interesting choices that all sounded delicious. We started with the Spinach and Artichoke dip which comes with toasted crostini bread. OMG it's scrumptious. Pesto adds to the flavoring and not too greasy or cheesy. Not a heavy appetizer like you typically find in the nasty chains with chips. We finished it with the spoon served with it. The pizza. Baked fresh right there in a wood-fired oven I believe? Had the smoked pancetta and it was so delicious. Food that when you take your first bite you black out from your conversation and have flash backs to other foodgasms?! Yeah, it was that good. Pancetta, black garlic. Ate the whole thing. Screw leftovers. Highly recommend and the bartender was awesome with beer recommendations and refills.",5.0
"Excellent pizza, average side dishes, friendly servers, lovely patio. The Toby's brew is cheap (as advertised) and doesn't taste too bad.",4.0
"Came here on a Monday night and it was already crowded by 7pm.  It feels more like a fancy craft beer house (lots of wood, tin ceiling, 1930's vibe), but they serve both amazing craft beer as well as some of the best pizza around.  We got the sopressata with extra sauce and were blown away.  Perfectly cooked crust, crunchy and very flavorful.  The cheese was light and not greasy, the sauce was abundant and spiced to perfection.  And the meat was very high quality and not overly salty like in many places.  Also, if you're feeling guilty about all the beer and pizza, they also have an amazing spinach salad.To top it all off, server was very fast and friendly, despite having a full restaurant to service.Note: cash only.",5.0
Terrible service. They don't know what they are doing in there. So slow. If service isn't good that just ruins the whole experience.,2.0
"Delicious pizza!! Great Service and a cozy atmosphere! Awesome job with the bathroom wallpaper, very original! What else can a girl ask for?",5.0
CashOnly.Fine beer listBut draw is food.Crispy Neapolitan pizza. Yum!,4.0
"I can't say enough about this place! I live close by and stop in often. The food is amazing, I suggest trying everything. Hard to pick a favorite but if I had to- the mushroom ravioli is the bees knees. Quick and honest service.  If you want to be pampered Tobys is not for you but then Brooklyn isn't for you either. Cheapest atm fee in the neighborhood (cash only as most of the spots in this area are).",5.0
"The pizza (Smoked Pancetta) was great. However, the ginger ale I ordered tasted funny and the plates on the table were a little dirty...I had to brush crumbs off before food even came! I also wasn't crazy about the naked women all over the bathroom walls. Aside from that, the staff seemed personable and the service was good & fast. Maybe next time I'll do take out if they have it.",3.0
"THIS PLACE IS AWESOME! I would've given it a full 5 stars if the bathroom wasn't wallpapered in porn! :( Otherwise the mushroom ravioli came fresh in the iron skillet and was soooo dang on amazing! As was the Tartufata pizza! (Can you tell I like mushrooms and truffles?) These items are so good i kept coming back for more! Prices not too shabby either! But please, changed the bathroom, my friend's kid needed to use the bathroom and we wouldn't let him because of the wallpaper!PS-CASH ONLY! people this is the age of technology! Let us pay with our cards!",4.0
"Been here a few times for pizza. I have tried all their pizzas and it's all equally delicious. Haven't tried their other food, but pizza and wine is a home run here. The service is friendly, but with a very laid back hipster vibe. Definitely not your Cheers bar. I would recommend this place to chillax with on a low key night with friends.",4.0
"Great service, delicious pizza, and a solid selection of brews.The only downside is that they are cash only.But I'm still a fan!",4.0
