"I enjoyed my drop-in at Tchoup Shop. Had a cup of gumbo and a house bloody mary.Appreciated the straightforward nature of the bloody mary. Great mix, with moderate heat profile, simple, not trying too hard. Sometimes they can be overspiced, or like drinking a spiked can of crushed tomatoes. It's a beverage, so keep it shy of milkshake consistency please. Nice pickled green bean, and pickle.Gumbo was delicious. Really delicious. Tough thing to make, and it's pulled off here with all the complexity necessary, without being too rich or spicy. It had heat, and I didn't even ask for the Crystal's. I just enjoyed this terrific rendition.Tons of other great looking menu items btw - wish I had been hungrier!",5.0
"I honestly didn't even think this was the place, I thought it was just a bar. I had this place bookmarked for a while since I love Cajun/Creole food and I have been trying to find something similar in the New York area. I thought Tchoup Shop was just OK, I think the biggest issue I had with all the dishes was the salt factor.The food:Gumbo- This came along with a Yelp check in which was awesome. It was one of the better Yelp offers but I think it came off rather salty and it was kinda too mild in flavor, I did enjoy the piece of duck, though. yelp.com/user_local_phot…Brisket-Duck Liver Boudin Balls- Creole mustard, handmade pickles. I am a big fan of boudin but the ones here were just OK. The flavor wasn't really pronounced. yelp.com/user_local_phot…Shrimp N' Grits- Bacon, hedge hog mushrooms. I enjoyed the overall flavor of the shrimp and grits but it was salty for me, I also thought the texture of the polenta was way too thick. I did, however, really enjoyed the shrimp and the bacon was also a nice addition. yelp.com/user_local_phot…Red Eyed Bandit- Eggs, tasso, biscuit n' sausage gravy. I thought this dish was going to be an automatic winner, it was also one that the waiter recommended, I liked the flavor of the dish but it came off pretty heavy and greasy. The chicken cutlet was nice with the gravy but there wasn't a lot of flavor and the gravy was salty. I did enjoy the biscuit. yelp.com/user_local_phot…",3.0
"My friends and I wandered in here after going to see the Bushwick Collective. It is a nice cozy shop with both bar and lounge seating. We had high expectations because of the good reviews. Two of us ended up ordering the Crispy Chicken Biscuit and the gumbo (which was free for checking in. Thanks Yelp!) Our other friend ordered the quiche. The gumbo was definitely the only highlight of the meal. It had a nice kick to it and the duck was stewed perfectly. The chicken biscuits were very meh. The sauce on them tasted great but the biscuit was hard like a rock and the chicken was tough and difficult to chew. It was disappointing to pay $8 for a tiny, hard biscuit that left us hungry and unsatisfied. The quiche was just okay. There are definitely better brunch spots around.",3.0
"We were really excited for this place, came in with very high expectations due to other yelpers reviews, but as the night went on we were VERY disappointed. We ordered the Crispy Chicken Biscuit, the Catfish Po'boy, and the Crawfish Mac and Cheese. Each dish was edible, but not enjoyable whatsoever. It was just bad. The chicken in the Chicken Biscuit tasted off, as if the meat was either reheated, or old which was an EXTREME disappointed because why would anyone want to eat chicken that's not fresh?! And then have to pay for it?! C'mon.The Fried Catfish Po'boy was just ok, nothing worth remembering at all. And the Crawfish Mac & Cheese was the same, unmemorable and lacking. This place could be great, the ambiance was chill, they had a very cool staff, but there is no love in the food at all! I left the restaurant very angry that I had to pay for food that made me want to cry! I wish I could've went back in time and went somewhere else. Sooooooooo upset. We will definitely not be back.",2.0
"When I left this place I was sad. Like really really sad. Note to self Jana, don't go anywhere bringing in your high expectations with you.I was in New Orleans back in September. So when I read reviews and they mention the following words:Just like New OrleansAmazing Cajun creole foodBold FlavorsYou get sucked up into that shit! I had this place bookmarked and was ready to take myself back to that New Orleans flavor, but I just didn't get there with this food. I have to go back though I'm just not convinced that this is all this place has to offer. I came to Tchoup Soup before 5 and maybe I didn't get the dinner menu. The menu I had didn't even have half of the items some of these reviews are mentioning. When I come back I'll provide an update but for now this place just didn't do it for me.",2.0
"Got there on a Friday evening around 6:30pm. We sat outside and ordered the pork belly cracklin as appetizer and a 1/2 fried chicken and the bbq shrimp as main course. It took about 20min for the pork belly to come. I have never had ""real"" ones so I thought it was good, but my bf claims that it should be even harder on the inside. It took another 10 min for the other two dishes to come out, which was a long time for something that shouldn't take 30min. My bbq shrimp was great. I was forewarned by the waitress that i need to use my hand so i digged in. I used the bread to dip on that yummy sauce. I had a bite of the fried chicken and I thought it was a bit dry. I didn't think it was a bad experience at all but i wish the food came out a little sooner. It was my first time for me and my bf to eat in Bushwick and it was good.",4.0
"Cool little spot in bushwick. First time here with the hubs, 20 min from E.NY. Sat brunch menu looked good but, we opted for the Duck Gumbo. The gumbo was ridiculously spicy but so good.  The duck balls was good as well, and we had earl grey tea which also good.  Will def. Come back.",4.0
"i came here for brunch on sunday and man this place did not disappoint! We started off with the bloody mary's (we ordered the bacon, house and rosemary). i personally prefer my bloody mary's thick and with a bite but this was appropriate since we were eating cajun. it was a bit mild, not over powering with the hot sauce but very tasty.we ordered the pork crackling, gumbo, crawfish mac n cheese for starters and it was all tasty. it was a great starter to our entree. we ordered a catfish po boy, a chicken fried steak with boullanese sauce on a bisket and a tangy chicken biscuit (the name slips my mind atm). and i just found out the menu is rotating, which is pretty awesome. i'll definitely be back to try out the rest of the menu and bringing more friend's along with me.",5.0
"Totally worth the trip. Good and friendly wait staff. Drinks brought timely. Really good dark and stormy and Moscow mule. Had the free cup of gumbo on Yelp. Duck and okra. Yummy. Collard greens delicious. Crawfish Mac and cheese absolutely creamy, crunchy and wonderful. Chicken biscuit was sweet and spicy. Would definitely return.",4.0
Kind of pricey but the atmosphere and good is delicious . I would try it out if I were you.,4.0
"This is the closest I've found to authentic New Orleans cuisine in NYC since Cooking with Jazz closed down. The chef and some of the staff have spent a considerable amount of time in the Crescent City and it shows on the menu.You can safely go ahead and order things like jambalaya and gumbo (with duck and okra) without fear. The sauce that covers the BBQ shrimp is delicious and comes with plenty of bread for dipping. Speaking of carbs, their biscuits are also delicious. They have crawfish mac n cheese, something I'll be back to try in the future.Abita Purple Haze, Pimms Cup. Friendly, engaging, capable staff that gave me recommendations and places to visit in NOLA. There's a front area by the bar with plenty of seating and one massive TV that was playing the Mets game the night I came. There's a spacious back area with more seating and a second bar. Two bathrooms.",4.0
"Can only speak for their brunch...it is AMAZING. One of the best in Bushwick...try it for yourself. I was with a group of four, so we ordered a bunch of things and split it all. Everything we tried was perfect. We especially loved the chicken biscuit. The cocktails were great, service was average. Outside seating...dog friendly. A+We're definitely coming back to try the dinner menu.",5.0
