"The food at this place is always delicious. I've frequented Werkstatt a handful of times in the last few months, and I have never been disappointed in the least. I've come for brunch and dinner and I can't even tell you which was better. Neither was better because the food at this place is always delicious. Oh, I'm sorry did I say that already?What should you order from here? Probably one of each or 2 of each if you're with a friend. Don't get me wrong, portions are filling, but since you'll be sitting so long trying to decide on your dish, you may as well just try it all. Every choice is a good choice. The flavors, the textures, the atmosphere and the ambiance is all spot on. I also had my last birthday here which was about 3 months ago. I reserved the long table in the back by the fireplace. The waitress we had was very attentive without hovering. She had a smile on the whole time, even when I bugged her to take some pictures of our group. I couldn't have asked for a better experience. Is it possible this place gets better? Well it does. As some of you know, I know nothing about alcohol except that it makes me feel all funny inside. I typically don't like the taste of anything with alcohol unless I can't taste the alcohol. But if it's time for brunch and you're in the mood for a Bloody Mary, you need to try this one. Not only do I like the taste of it, you may even find me drinking 1/3 of it. (Seriously though, a drink of alcohol to me means tilting the glass so that it drips on my lip and then licking my lip. Me and alcohol.....we just don't understand each other.In conclusion, eat here. You will not be sorry.",5.0
"When I saw an Austrian restaurant pop up in our neighborhood map a few months ago, I was convinced it was a tech glitch and moved on. Fast forward 6 months and what comes up on a short walk from our apartment? This place! Walked in on a Sunday evening, my wife and I sat at the bar in lieu of waiting for a table. Dan, the bartender, came right over and a wonderful evening ensued. 1 Manhattan (with Bullet, their regular is Makers beware), 1 Werkstatt cocktail which is so dangerous. Tastes like boozy grapefruit. Ordered the chicken schnitzel and the Spetzle. Both came with great sides, really great. Potatoes, cucumbers that had been marinated, cabbage, and a bit of salad. We cleaned our plates.Kudos to these pioneers, keeping it simple and low key to match the the neighborhood they are serving so well. Will be back soon!",5.0
"I commend these guys for being pioneers and opening on Coney Island ave, for  building such an elaborately cute space and for doing something goddamn different. Yes I love pizza but it's not the only thing that's getting me through the door. The schnitzels are delicious. Have tried a bunch of the bar snacks too. Also good Nice draft beer choices- had a black beer which was new for me. Was surprisingly light despite the color and characteristics",4.0
"Came here for valentine's dinner with my wife.  Parking was easy to find.  Small little restaurant with nice decor that kind makes you forget you are in new york city. Had their chicken liver terrine and pan fried brussels sprouts for appetizers and beef gulasch and pork filet wellington.  The chicken liver terrine was delicious.  Not too salty and was flavorful.  The brussels sprouts were a little too oily and tasteless.  The beef gulasch was good.  The beef was tender and flavorful.  The spatzle was interesting.  Really like the texture and kind of like pasta.  The pork filet wellington was pretty unique.  The pork was moist and tender.  The pastry puff kind of fell apart but if you put it back together with the pork, it tastes something out of the ordinary.  In the end we with with the chocolate cake for dessert.  Not too sweet and had a texture similar to a brownie.Overall, this is a unique little restaurant.  Food is above average.  Service is fast and friendly.  But note that they only take cash or american express credit cards",4.0
"LOVE the decor and atmosphere with this place. They do a really great job of transporting you to Austria. Definitely feels authentic and the food is, well; delicious.Came on a sunday. they have a brunch deal for $15 which comes with a cocktail (i had a generous glass of bloody mary, they also have grapefruit beer!), coffee and a breakfast entree. I had the green eggs and ham. the boyfriend had a sausage and egg dish. But, of course, we over ordered and ALSO got a GIANT PRETZEL AND BRUSSEL SPROUTS. do yourself a favor and get the brussel sprouts. it's delicious. i can eat 3 bowls of it. the brunch dishes were all solid, but the brussel sprouts stood out for sure. i'll be back to try other items! (Schnitzel, bratwurst and goulash spaetzle)",5.0
"The quality of the food is that of a much more expensive restaurant. In fact, in all my years of ordering flan and creme brûlée, which is my favorite type of dessert, the creme caramel at Werkstatt was the best I've ever had. We got a few appetizers to start, all of which were delicious, so I just had a chicken liver pate for my main course. This was great because everyone else at the table wanted some, and then more after they'd had a bite, so I got to taste many main courses in exchange. They were all delicious. One that surprised me the most was the paprika chicken, which was done perfectly. I shouldn't be surprised though because Thomas is such an acclaimed chef. Everything he does is top quality. The grapefruit beer that was recommended was delicious as well. Now I have to go in search of that, a challenge for sure. Finally, the neighborhood was a big surprise. Who knew that there was a square mile of mansions with front lawns and picket fences right in the middle of Brooklyn. It's worth going there just to see that.",5.0
This was a really nice find for a group of us on a cold day between soccer games in prospect park. When you walk in it looks like a small bar with about 15 tables and a bar but they have a back room with wood burning stove heating the room. The atmosphere was perfect. I had bratwurst with sauerkraut and potato which was excellent. The goulash looked delicious and I was sorry I didn't take up my friends offer to taste it but it's just an excuse to go back. The liver pate was a great appetizer. All washed down with a really spicy Bloody Mary! I wasn't even through my first bite when I was already planning a revisit. What a hidden gem.,5.0
"Oliver says: ""I will give this place 5 stars because Giant pretzel,Burger, Calamari, and the Palatschinken were awesome, amazing, and outstanding!!!!!!""",5.0
"Ditmas Park is changing fast, and there's no better way for a neighborhood to announce that it's a cultural hotspot, relevant and modern other than with its own Austrian restaurant with draft beer and wine. Yes, WINE ON TAP and it's exactly what Brooklyn and I needed. On opening night we had the chicken schnitzel and home made bratwurst. Both were well prepared, but I've got schnitzel on my mind. It surprised me with how good it was from first bite. Thin, breaded cutlets of chicken lightly fried then piled on top of each other. Two could easily share a plate and be satisfied as you get about 3-5 substantial slices of schnitzel in one serving.The owners, Robin and Thomas, were nice enough to let us see the space and sample the beer before opening day. It was the first time I had a stout. Theirs is almost creamy with distinct notes of chocolate with no bitterness. The grapefruit beer is made with about 3% alcohol, also super light, fruity, and delicious. These beers make for great brunch drinks because of their lightness, so you can start drinking as early as you can get there.The only way to end anything good is with sweetness. For dessert, if I can have a strudel, I most likely always will. This strudel does not meet standards. It does not satisfy. It by far surpasses all expectations... baked fresh and served warm with a side of cream. You do yourself a disservice if you eat here and don't get it. You do yourself a disservice if you don't drop by at all.",5.0
"Nice space, friendly staff, food was great (portions well sized ie not American standards).",4.0
